135.22, 194.2
135.22, 155.6
135.79, 87.8
135.79, 150.9
135.79, 167.9
135.79, 183.7
135.79, 210.4
136.36, 114.4
136.36, 163.1
136.36, 172.5
136.36, 197.5
136.36, 166.3
136.94, 92.7
136.94, 151.6
136.94, 169.7
136.94, 167.5
136.94, 179.0
137.51, 98.5
137.51, 145.3
137.51, 175.8
137.51, 179.4
137.51, 161.7
138.08, 90.4
138.08, 146.6
138.08, 134.7
138.08, 178.4
138.08, 182.6
138.66, 100.9
138.66, 138.1
138.66, 168.7
138.66, 187.7
138.66, 181.6
139.23, 100.2
139.23, 144.7
139.23, 179.9
139.23, 169.0
139.23, 192.3
139.80, 105.4
139.80, 160.4
139.80, 172.5
139.80, 183.4
139.80, 151.6
140.37, 84.8
140.37, 138.5
140.37, 128.3
140.37, 170.6
140.37, 186.9
140.95, 103.8
140.95, 139.7
140.95, 175.1
140.95, 180.3
140.95, 163.1
141.52, 91.2
141.52, 141.4
141.52, 147.0
141.52, 137.1
141.52, 135.1
142.09, 78.1
142.09, 146.7
142.09, 166.8
142.09, 193.4
142.09, 169.3
142.67, 94.2
142.67, 151.6
142.67, 157.6
142.67, 136.4
142.67, 179.1
143.24, 99.6
143.24, 148.7
143.24, 153.3
143.24, 177.4
143.24, 163.4
143.81, 91.4
143.81, 140.6
143.81, 174.7
143.81, 145.8
143.81, 184.9
144.39, 102.5
144.39, 158.6
144.39, 161.1
144.39, 180.7
144.39, 200.6
144.96, 109.6
144.96, 145.6
144.96, 162.6
144.96, 173.1
144.96, 185.3
145.53, 101.5
145.53, 153.6
145.53, 164.3
145.53, 173.6
145.53, 181.3
146.10, 100.2
146.10, 154.1
146.10, 182.6
146.10, 187.7
146.10, 156.3
146.68, 87.9
146.68, 142.3
146.68, 150.0
146.68, 170.3
146.68, 183.3
147.25, 101.1
147.25, 144.5
147.25, 162.7
147.25, 168.9
147.25, 185.6
147.82, 102.3
147.82, 136.3
147.82, 144.4
147.82, 166.8
147.82, 185.2
148.40, 102.0
148.40, 149.4
148.40, 159.2
148.40, 169.1
148.40, 175.2
148.97, 97.3
148.97, 147.3
148.97, 183.4
148.97, 151.2
148.97, 161.4
149.54, 90.9
149.54, 154.8
149.54, 157.2
149.54, 160.4
149.54, 156.7
150.11, 88.1
150.11, 127.1
150.11, 124.0
150.11, 141.7
150.11, 170.9
150.69, 95.7
150.69, 138.0
150.69, 170.8
150.69, 175.6
150.69, 164.4
151.26, 90.8
151.26, 147.3
151.26, 154.8
151.26, 167.3
151.26, 174.3
151.83, 97.1
151.83, 137.4
151.83, 166.5
151.83, 183.0
151.83, 168.6
152.41, 93.7
152.41, 134.4
152.41, 149.0
152.41, 174.0
152.41, 179.3
152.98, 99.2
152.98, 139.9
152.98, 168.5
152.98, 175.4
152.98, 153.3
153.55, 86.4
153.55, 132.8
153.55, 117.7
153.55, 155.1
153.55, 168.4
154.13, 94.8
154.13, 146.7
154.13, 167.8
154.13, 175.9
154.13, 163.3
154.70, 91.1
154.70, 143.7
154.70, 147.5
154.70, 163.5
154.70, 151.3
155.27, 85.9
155.27, 140.1
155.27, 156.2
155.27, 176.2
155.27, 184.1
155.84, 101.4
155.84, 141.3
155.84, 161.7
155.84, 170.8
155.84, 178.0
156.42, 98.3
156.42, 135.4
156.42, 179.7
156.42, 171.7
156.42, 186.4
156.99, 102.2
156.99, 143.0
156.99, 162.9
156.99, 162.8
156.99, 178.0
157.56, 98.3
157.56, 148.4
157.56, 165.2
157.56, 185.3
157.56, 173.0
158.14, 96.1
158.14, 128.8
158.14, 128.1
158.14, 137.5
158.14, 148.5
158.71, 84.7
158.71, 146.7
158.71, 164.3
158.71, 186.1
158.71, 156.8
159.28, 88.3
159.28, 151.0
159.28, 161.5
159.28, 156.0
159.28, 176.7
159.86, 97.7
159.86, 169.7
159.86, 184.7
159.86, 197.5
159.86, 166.5
160.43, 92.7
160.43, 139.7
160.43, 155.2
160.43, 164.9
160.43, 167.9
161.00, 93.2
161.00, 112.6
161.00, 143.0
161.00, 130.3
161.00, 182.6
161.57, 101.7
161.57, 162.9
161.57, 142.7
161.57, 143.9
161.57, 177.4
162.15, 98.4
162.15, 128.3
162.15, 140.4
162.15, 163.7
162.15, 175.6
162.72, 96.9
162.72, 135.6
162.72, 128.1
162.72, 137.5
162.72, 184.7
163.29, 102.1
163.29, 162.9
163.29, 184.3
163.29, 156.1
163.29, 167.5
163.87, 94.1
163.87, 166.2
163.87, 145.4
163.87, 145.7
163.87, 167.0
164.44, 93.3
164.44, 168.4
164.44, 176.6
164.44, 195.5
164.44, 186.3
165.01, 102.0
165.01, 143.8
165.01, 171.8
165.01, 199.9
165.01, 210.3
165.58, 113.5
165.58, 173.9
165.58, 195.1
165.58, 183.8
165.58, 201.2
166.16, 109.5
166.16, 186.7
166.16, 172.6
166.16, 201.8
166.16, 200.8
166.73, 109.3
166.73, 159.9
166.73, 167.9
166.73, 142.5
166.73, 148.2
167.30, 84.0
167.30, 122.5
167.30, 141.9
167.30, 171.0
167.30, 165.6
167.88, 92.6
167.88, 150.2
167.88, 152.6
167.88, 182.3
167.88, 189.3
168.45, 103.3
168.45, 163.0
168.45, 170.2
168.45, 167.6
168.45, 196.0
169.02, 107.1
169.02, 151.2
169.02, 196.4
169.02, 198.6
169.02, 213.6
169.60, 115.8
169.60, 162.3
169.60, 180.7
169.60, 210.4
169.60, 161.9
170.17, 90.6
170.17, 142.4
170.17, 176.0
170.17, 142.2
170.17, 185.0
170.74, 102.6
170.74, 165.6
170.74, 192.0
170.74, 211.4
170.74, 202.2
171.31, 109.4
